1.3844,1.4486,1.7627,2.0912,2.4635,2.4571,3.6062,2.6599,2.9651
1.3879,1.4589,1.8704,2.1413,2.284,2.4592,3.3787,2.5704,2.9678
1.4103,1.4484,1.7369,2.0497,2.2844,2.4273,3.7398,2.7964,2.8946
1.3887,1.5454,2.4235,2.016,2.3967,2.4327,3.8576,3.7838,2.9386
1.5525,1.4356,1.8912,2.025,2.4047,2.3539,3.7892,2.6884,2.9522
