0.0308,0.0549,0.0327,0.0402,0.0533,0.0305,0.0386,0.0369,0.0335
0.0352,0.0324,0.0381,0.0406,0.0391,0.0300,0.0480,0.0389,0.0656
0.0308,0.0481,0.0491,0.0480,0.0611,0.0529,0.0387,0.0405,0.0344
0.0302,0.0385,0.0296,0.0397,0.0384,0.0362,0.0444,0.0446,0.0411
0.0304,0.0364,0.0427,0.0461,0.0389,0.0365,0.0384,0.0332,0.0773
