392.111
815.6318
1379.7622
2088.3473
2886.4674
402.1514
850.6885
1385.3863
2112.2548
2946.1871
418.0973
944.6609
1462.0543
2248.469
3183.9967
422.6236
920.3922
1545.1793
2156.588
3090.3342
419.134
887.3853
1420.8602
2136.1808
2978.45
