132.5881,207.895,380.2769,553.6734,727.9156,874.1359,1050.0497,1210.0538,1374.6706
138.9193,202.5718,386.1181,554.1314,721.9765,886.5806,1038.3208,1212.8264,1389.846
133.7547,207.4425,382.4746,553.704,716.3947,890.3333,1058.76,1222.0824,1384.3537
133.018,206.2852,381.4796,545.0545,711.7475,892.2849,1067.6707,1239.1045,1406.753
133.074,206.837,382.225,566.7946,728.7705,891.494,1051.2484,1215.3353,1369.1204
