383.6379,808.0709,1376.3704,2083.4307,2881.3067
401.0323,848.2444,1382.1013,2107.3083,2941.0354
416.9299,942.1338,1458.4658,2243.2549,3178.0478
421.3833,917.8022,1541.6138,2151.5326,3085.1363
418.0159,884.5903,1417.1131,2131.0625,2973.3290
