10.3806,22.8968,38.9135,58.2299,77.2144
10.3621,23.6576,39.1250,57.7852,74.0396
10.8769,23.2632,38.6905,59.3562,75.7942
10.5382,26.3777,40.6844,57.1629,75.2213
10.2151,23.6255,38.2653,56.2932,76.8601
