134.05
209.4196
382.1322
555.9694
730.5385
876.8211
1053.8773
1212.9971
1377.9271
140.3106
204.0368
388.0622
556.3733
724.4273
889.2262
1041.8783
1215.6357
1393.0257
135.1685
208.8971
384.2758
555.8576
718.8047
892.9453
1062.6844
1225.1106
1387.5215
134.4102
207.8369
383.9336
547.1949
714.2714
894.8736
1071.7081
1243.1261
1410.0247
134.6299
208.2789
384.1857
568.9193
731.3064
894.0352
1055.2161
1218.2699
1372.3289
