27.06027,28.48209,29.23535,30.34821,30.57934,32.72413,31.95097,32.31985,32.28129
27.12573,28.8275,30.48748,30.54372,31.92401,32.6234,32.35187,33.7668,35.09124
28.53031,29.606,30.58106,31.73625,37.24738,32.40621,32.16771,33.30719,32.66548
26.77705,29.1785,30.05651,30.58414,31.06325,30.88548,31.76908,33.45695,33.04563
26.83325,28.27861,30.09321,39.11226,30.57978,32.21107,31.67899,32.76297,41.02882
