6.643818,6.187825,6.159339,6.152143,7.592109,6.684386,6.850111,6.896028,6.213704
7.82774,8.037034,8.448828,7.061062,8.048115,8.888604,8.263081,8.57123,8.253273
7.748463,8.003093,8.022388,7.909281,7.984398,7.748067,7.737294,8.018024,8.514807
7.874141,8.486741,7.88321,7.470972,7.691207,7.728376,7.897425,7.871163,6.168033
7.255438,7.894456,7.72814,7.821159,6.028213,8.964674,6.062411,7.734291,6.334449
